i,joint_names,positions,pulse_position
354,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2401901483535767, 1.976457118988037, 4.569557887634801e-08, -0.8004571795463562, 1.8299129009246826, -1.3909067675399456e-08, -0.8004571795463562, 1.8299129009246826, 4.569557887634801e-08, -1.2401901483535767, 1.976457118988037]","[1510, 2498.47324416506, 322.54772436320224, 1570, 401.52895872730693, 1988.455128308544, 1630, 1483.0666378798917, 335.0510472607803, 1570, 712.4160656052982, 1998.222487518375]"
355,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2401901483535767, 1.976457118988037, 4.569557887634801e-08, -0.8004571795463562, 1.8299129009246826, -1.3909067675399456e-08, -0.8004571795463562, 1.8299129009246826, 4.569557887634801e-08, -1.2401901483535767, 1.976457118988037]","[1510, 2498.47324416506, 322.54772436320224, 1570, 401.52895872730693, 1988.455128308544, 1630, 1483.0666378798917, 335.0510472607803, 1570, 712.4160656052982, 1998.222487518375]"
356,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.257727026939392, 1.9990050792694092, 4.569557887634801e-08, -0.8047902584075928, 1.8307535648345947, -1.3909067675399456e-08, -0.8047902584075928, 1.8307535648345947, 4.569557887634801e-08, -1.257727026939392, 1.9990050792694092]","[1510, 2533.802844219534, 326.22743651476776, 1570, 403.7025373867196, 1989.3686266843433, 1630, 1491.0948558315933, 335.20497006402854, 1570, 722.4899676288632, 2021.0187530427074]"
357,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.274441123008728, 2.0209286212921143, 4.569557887634801e-08, -0.8091147541999817, 1.8315678834915161, -1.3909067675399456e-08, -0.8091147541999817, 1.8315678834915161, -1.3909067675399456e-08, -1.274441123008728, 2.0209286212921143]","[1510, 2567.474875790724, 329.8052467902698, 1570, 405.87181056823147, 1990.2534972749677, 1630, 1499.1071712923388, 335.35406913790666, 1570, 732.0912296431381, 2043.183724017769]"
358,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.2901725769042969, 2.042059898376465, 4.569557887634801e-08, -0.8134304881095886, 1.8323558568954468, -1.3909067675399456e-08, -0.8134304881095886, 1.8323558568954468, -4.371138828673793e-08, -1.2901725769042969, 2.042059898376465]","[1510, 2599.1672873955686, 333.2537634673912, 1570, 408.03668857438623, 1991.1097400804176, 1630, 1507.103252960233, 335.49834448241467, 1570, 741.1280217071702, 2064.54770538335]"
359,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.3047897815704346, 2.062286376953125, 4.569557887634801e-08, -0.8177375793457031, 1.8331176042556763, -1.3909067675399456e-08, -0.8177375793457031, 1.8331176042556763, -1.3909067675399456e-08, -1.3047897815704346, 2.062286376953125]","[1510, 2628.6149449272084, 336.5546216413966, 1570, 410.1972312034881, 1991.9374846381822, 1630, 1515.0833217032061, 335.6378179243824, 1570, 749.5247433326579, 2084.9969243149935]"
360,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[7.549790126404332e-08, -1.3223662376403809, 2.0877373218536377, 4.569557887634801e-08, -0.8234664797782898, 1.8340922594070435, -1.3909067675399456e-08, -0.8234664797782898, 1.8340922594070435, 1.5893254712295857e-08, -1.3223662376403809, 2.0877370834350586]","[1510, 2664.0242773399054, 340.7080860812205, 1570, 413.07098820652055, 1992.996583152155, 1630, 1525.6976822466647, 335.8162740842459, 1570, 759.6213802856757, 2110.7279019956363]"
361,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.3410100936889648, 2.117039203643799, 4.569557887634801e-08, -0.8306048512458801, 1.83524489402771, -1.3909067675399456e-08, -0.8306048512458801, 1.83524489402771, -1.3909067675399456e-08, -1.3410100936889648, 2.117039203643799]","[1510, 2701.5839818475497, 345.4900037864805, 1570, 416.65177045900117, 1994.249081137918, 1630, 1538.9234747598591, 336.0273177008946, 1570, 770.3311755468917, 2140.3527063845377]"
362,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.3410100936889648, 2.117039203643799, 4.569557887634801e-08, -0.8306048512458801, 1.83524489402771, -1.3909067675399456e-08, -0.8306048512458801, 1.83524489402771, -1.3909067675399456e-08, -1.3410100936889648, 2.117039203643799]","[1510, 2701.5839818475497, 345.4900037864805, 1570, 416.65177045900117, 1994.249081137918, 1630, 1538.9234747598591, 336.0273177008946, 1570, 770.3311755468917, 2140.3527063845377]"
363,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3557498455047607, 2.1436004638671875, 4.569557887634801e-08, -0.8377174139022827, 1.8363242149353027, -1.3909067675399456e-08, -0.8377174139022827, 1.8363242149353027, 4.569557887634801e-08, -1.3557498455047607, 2.1436004638671875]","[1510, 2731.278521500432, 349.82466602578035, 1570, 420.21960637862725, 1995.4219135676522, 1630, 1552.1014493662199, 336.22493781726007, 1570, 778.7982932792397, 2167.2064675743463]"
364,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.3626749515533447, 2.1582865715026855, 4.569557887634801e-08, -0.841972291469574, 1.836936593055725, -1.3909067675399456e-08, -0.841972291469574, 1.836936593055725, 7.549790126404332e-08, -1.3626749515533447, 2.1582865715026855]","[1510, 2745.229762927694, 352.22136391114014, 1570, 422.3539573504992, 1996.087347651101, 1630, 1559.984777955876, 336.3370622415774, 1570, 782.7763581038806, 2182.05430325438]"
365,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3696651458740234, 2.1765060424804688, 4.569557887634801e-08, -0.8476306200027466, 1.8377121686935425, -1.3909067675399456e-08, -0.8476306200027466, 1.8377121686935425, 4.569557887634801e-08, -1.3696651458740234, 2.1765060424804688]","[1510, 2759.312130462153, 355.1946886782336, 1570, 425.1923137574583, 1996.930118557645, 1630, 1570.4683846848056, 336.4790675957937, 1570, 786.7918123004533, 2200.474412787106]"
366,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[7.549790126404332e-08, -1.3741264343261719, 2.193283796310425, 4.569557887634801e-08, -0.8532716035842896, 1.8384408950805664, -1.3909067675399456e-08, -0.8532716035842896, 1.8384408950805664, 1.5893254712295857e-08, -1.3741261959075928, 2.1932835578918457]","[1510, 2768.2997924323704, 357.9327325577533, 1570, 428.02196951115945, 1997.7219812308244, 1630, 1580.9198551299278, 336.61249500592646, 1570, 789.3544223305386, 2217.436687484401]"
367,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.376255750656128, 2.2124242782592773, 4.569557887634801e-08, -0.8602979779243469, 1.8392857313156128, -1.3909067675399456e-08, -0.8602979779243469, 1.8392857313156128, 4.569557887634801e-08, -1.376255750656128, 2.2124242782592773]","[1510, 2772.5894893678133, 361.056361619323, 1570, 431.54657125686487, 1998.6400134187554, 1630, 1593.9381422229364, 336.7671817482152, 1570, 790.577725883995, 2236.788191495318]"
368,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.375327467918396, 2.2264246940612793, 4.569557887634801e-08, -0.8658987283706665, 1.8399088382720947, -1.3909067675399456e-08, -0.8658987283706665, 1.8399088382720947, 7.549790126404332e-08, -1.375327467918396, 2.2264246940612793]","[1510, 2770.719381315171, 363.3411580936257, 1570, 434.356045082906, 1999.317105876257, 1630, 1604.3150697417013, 336.8812705872081, 1570, 790.0444822223982, 2250.9427842873397]"
369,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3710894584655762, 2.242476224899292, 4.569557887634801e-08, -0.8728739619255066, 1.8406215906143188, -1.3909067675399456e-08, -0.8728739619255066, 1.8406215906143188, 4.569557887634801e-08, -1.3710894584655762, 2.242476224899292]","[1510, 2762.1815347273346, 365.96068608368785, 1570, 437.85499335611905, 2000.0916105258464, 1630, 1617.2386044927623, 337.01177320215726, 1570, 787.6099958459469, 2267.1710796404077]"
370,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504, 4.569557887634801e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504]","[1510, 2747.2999223490087, 368.3487073297341, 1570, 441.3392312465043, 2000.7864496194065, 1630, 1630.1078057330562, 337.1288523168231, 1570, 783.3666445252193, 2281.9651624817675]"
371,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3534799814224243, 2.270503282546997, 4.569557887634801e-08, -0.8867359757423401, 1.8418270349502563, -1.3909067675399456e-08, -0.8867359757423401, 1.8418270349502563, 1.0530022365173863e-07, -1.3534798622131348, 2.270503044128418]","[1510, 2726.705678630218, 370.5345589889053, 1570, 444.8085195608451, 2001.4014936194483, 1630, 1642.9217899908633, 337.2324861043759, 1570, 777.4943218134472, 2295.506539033489]"
372,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3534799814224243, 2.270503282546997, 4.569557887634801e-08, -0.8867359757423401, 1.8418270349502563, -1.3909067675399456e-08, -0.8867359757423401, 1.8418270349502563, 1.0530022365173863e-07, -1.3534798622131348, 2.270503044128418]","[1510, 2726.705678630218, 370.5345589889053, 1570, 444.8085195608451, 2001.4014936194483, 1630, 1642.9217899908633, 337.2324861043759, 1570, 777.4943218134472, 2295.506539033489]"
373,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[7.549790126404332e-08, -1.3434765338897705, 2.2804298400878906, 4.569557887634801e-08, -0.8922469615936279, 1.8422268629074097, -1.3909067675399456e-08, -0.8922469615936279, 1.8422268629074097, 1.5893254712295857e-08, -1.3434762954711914, 2.2804296016693115]","[1510, 2706.5528447741153, 372.1545225665695, 1570, 447.5729652638402, 2001.8359623591577, 1630, 1653.1324039583776, 337.3056932912866, 1570, 771.7478629581044, 2305.542410953652]"
374,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3289556503295898, 2.291959524154663, 4.569557887634801e-08, -0.8991079330444336, 1.842660665512085, -1.3909067675399456e-08, -0.8991079330444336, 1.842660665512085, 1.5893254712295857e-08, -1.3289556503295898, 2.291959524154663]","[1510, 2677.2992346685105, 374.0361082193198, 1570, 451.0145968624987, 2002.3073492833682, 1630, 1665.844236798584, 337.3851211246701, 1570, 763.4066090821857, 2317.199304578225]"
375,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3124735355377197, 2.302609443664551, 4.569557887634801e-08, -0.9059374332427979, 1.8430209159851074, -1.3909067675399456e-08, -0.9059374332427979, 1.8430209159851074, 4.569557887634801e-08, -1.3124735355377197, 2.302609443664551]","[1510, 2644.0945499922022, 375.7741207820838, 1570, 454.4404417088542, 2002.698811576571, 1630, 1678.497760505284, 337.45108180411086, 1570, 753.9386066242826, 2327.9665043572995]"
376,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.294301152229309, 2.3124563694000244, 4.569557887634801e-08, -0.9127348065376282, 1.843307614326477, -1.3909067675399456e-08, -0.9127348065376282, 1.843307614326477, -1.3909067675399456e-08, -1.294301152229309, 2.3124563694000244]","[1510, 2607.4846692097663, 377.3810888551258, 1570, 457.85017091223375, 2003.0103492387657, 1630, 1691.0917603048633, 337.50357532960885, 1570, 743.49964463411, 2337.9218675415113]"
377,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2787041664123535, 2.3197875022888184, 4.569557887634801e-08, -0.9181492328643799, 1.8434841632843018, -1.3909067675399456e-08, -0.9181492328643799, 1.8434841632843018, -1.3311836255525122e-07, -1.278704285621643, 2.3197877407073975]","[1510, 2576.063155496713, 378.57749236298207, 1570, 460.56617998884474, 2003.2021942606825, 1630, 1701.12347124912, 337.53590086443734, 1570, 734.5401650259587, 2345.333974219667]"
378,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.2580472230911255, 2.328282356262207, 4.569557887634801e-08, -0.9248874187469482, 1.84363853931427, -1.3909067675399456e-08, -0.9248874187469482, 1.84363853931427, -7.351371067443324e-08, -1.2580472230911255, 2.328282356262207]","[1510, 2534.4479078164773, 379.9638092183243, 1570, 463.9462193341999, 2003.3699453095567, 1630, 1713.6078101214803, 337.56416660893626, 1570, 722.6739014255819, 2353.922135157424]"
379,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.2580472230911255, 2.328282356262207, 4.569557887634801e-08, -0.9248874187469482, 1.84363853931427, -1.3909067675399456e-08, -0.9248874187469482, 1.84363853931427, -7.351371067443324e-08, -1.2580472230911255, 2.328282356262207]","[1510, 2534.4479078164773, 379.9638092183243, 1570, 463.9462193341999, 2003.3699453095567, 1630, 1713.6078101214803, 337.56416660893626, 1570, 722.6739014255819, 2353.922135157424]"
