i,joint_names,positions
454,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9501797556877136, 1.8435547351837158, -7.351371067443324e-08, -1.1699198484420776, 2.3529460430145264, -1.3909067675399456e-08, -1.1699198484420776, 2.3529460430145264, 4.569557887634801e-08, -0.9501797556877136, 1.8435547351837158]"
455,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9567505717277527, 1.8433561325073242, -1.0331603306212855e-07, -1.1445388793945312, 2.3568646907806396, 1.5893254712295857e-08, -1.1445387601852417, 2.3568644523620605, 4.569557887634801e-08, -0.9567505717277527, 1.8433561325073242]"
456,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9567505717277527, 1.8433561325073242, -1.0331603306212855e-07, -1.1445388793945312, 2.3568646907806396, 1.5893254712295857e-08, -1.1445387601852417, 2.3568644523620605, 4.569557887634801e-08, -0.9567505717277527, 1.8433561325073242]"
457,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9671876430511475, 1.8428856134414673, -7.351371067443324e-08, -1.1022928953170776, 2.35998797416687, -1.3909067675399456e-08, -1.1022926568984985, 2.359987735748291, 4.569557887634801e-08, -0.9671876430511475, 1.8428856134414673]"
458,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9671876430511475, 1.8428856134414673, -7.351371067443324e-08, -1.1022928953170776, 2.35998797416687, -1.3909067675399456e-08, -1.1022926568984985, 2.359987735748291, 4.569557887634801e-08, -0.9671876430511475, 1.8428856134414673]"
459,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9736620783805847, 1.8424959182739258, 1.5893254712295857e-08, -1.0750195980072021, 2.3595337867736816, 1.5893254712295857e-08, -1.0750195980072021, 2.3595337867736816, 4.569557887634801e-08, -0.9736620783805847, 1.8424959182739258]"
460,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9800985455513, 1.842032790184021, 1.0530022365173863e-07, -1.0472657680511475, 2.356851577758789, 4.569557887634801e-08, -1.0472657680511475, 2.356851577758789, 4.569557887634801e-08, -0.9800985455513, 1.842032790184021]"
461,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9852198958396912, 1.8416094779968262, 7.549790126404332e-08, -1.0248678922653198, 2.3528788089752197, -4.371138828673793e-08, -1.0248678922653198, 2.3528788089752197, 4.569557887634801e-08, -0.9852198958396912, 1.8416094779968262]"
462,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9915862679481506, 1.84101402759552, -7.351371067443324e-08, -0.9968685507774353, 2.3453493118286133, -1.3909067675399456e-08, -0.9968686103820801, 2.3453493118286133, 4.569557887634801e-08, -0.9915862679481506, 1.84101402759552]"
463,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9966508150100708, 1.8404849767684937, -1.3909067675399456e-08, -0.9746783375740051, 2.3370726108551025, -7.351371067443324e-08, -0.9746783375740051, 2.3370726108551025, 4.569557887634801e-08, -0.9966508150100708, 1.8404849767684937]"
464,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0029453039169312, 1.8397574424743652, 1.5893254712295857e-08, -0.9475156664848328, 2.323655366897583, -1.0331603306212855e-07, -0.9475156664848328, 2.323655366897583, 4.569557887634801e-08, -1.0029453039169312, 1.8397574424743652]"
465,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0029453039169312, 1.8397574424743652, 1.5893254712295857e-08, -0.9475156664848328, 2.323655366897583, -1.0331603306212855e-07, -0.9475156664848328, 2.323655366897583, 4.569557887634801e-08, -1.0029453039169312, 1.8397574424743652]"
466,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0079516172409058, 1.8391226530075073, -1.3311836255525122e-07, -0.926486074924469, 2.3102924823760986, -1.3909067675399456e-08, -0.926486074924469, 2.3102924823760986, 4.569557887634801e-08, -1.0079516172409058, 1.8391226530075073]"
467,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0129315853118896, 1.8384408950805664, 7.549790126404332e-08, -0.9062849879264832, 2.2944586277008057, -7.351371067443324e-08, -0.9062849879264832, 2.2944586277008057, 4.569557887634801e-08, -1.0129315853118896, 1.8384408950805664]"
468,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0191190242767334, 1.8375227451324463, -1.6292068494294654e-07, -0.8824522495269775, 2.271036386489868, 1.5893254712295857e-08, -0.8824522495269775, 2.271036386489868, 4.569557887634801e-08, -1.0191190242767334, 1.8375227451324463]"
469,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0252642631530762, 1.8365312814712524, -1.0331603306212855e-07, -0.8604298830032349, 2.243440866470337, -1.3909067675399456e-08, -0.8604298830032349, 2.243440866470337, 4.569557887634801e-08, -1.0252642631530762, 1.8365312814712524]"
470,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0313667058944702, 1.8354666233062744, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, 4.569557887634801e-08, -1.0313667058944702, 1.8354666233062744]"
471,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.035007357597351, 1.8347926139831543, -1.3311836255525122e-07, -0.8292850255966187, 2.1904282569885254, -1.3909067675399456e-08, -0.8292849063873291, 2.1904280185699463, 4.569557887634801e-08, -1.035007357597351, 1.8347926139831543]"
472,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0398372411727905, 1.833853006362915, -7.351371067443324e-08, -0.8156001567840576, 2.1598713397979736, -7.351371067443324e-08, -0.8156000971794128, 2.1598711013793945, 4.569557887634801e-08, -1.0398372411727905, 1.833853006362915]"
473,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0458348989486694, 1.8326127529144287, -4.371138828673793e-08, -0.8001474142074585, 2.1180806159973145, 1.5893254712295857e-08, -0.8001474142074585, 2.1180806159973145, 4.569557887634801e-08, -1.0458348989486694, 1.8326127529144287]"
474,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0458348989486694, 1.8326127529144287, -4.371138828673793e-08, -0.8001474142074585, 2.1180806159973145, 1.5893254712295857e-08, -0.8001474142074585, 2.1180806159973145, 4.569557887634801e-08, -1.0458348989486694, 1.8326127529144287]"
475,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0506010055541992, 1.8315678834915161, -4.371138828673793e-08, -0.7889993190765381, 2.0820460319519043, -1.0331603306212855e-07, -0.7889993786811829, 2.0820460319519043, 4.569557887634801e-08, -1.0506010055541992, 1.8315678834915161]"
476,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0553381443023682, 1.8304762840270996, 1.5893254712295857e-08, -0.7788441777229309, 2.044104814529419, -4.371138828673793e-08, -0.7788441777229309, 2.044104814529419, 4.569557887634801e-08, -1.0553381443023682, 1.8304762840270996]"
477,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0600463151931763, 1.8293379545211792, 1.5893254712295857e-08, -0.7696529626846313, 2.004842519760132, -4.371138828673793e-08, -0.7696529626846313, 2.004842519760132, 4.569557887634801e-08, -1.0600463151931763, 1.8293379545211792]"
478,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0647250413894653, 1.8281528949737549, -4.371138828673793e-08, -0.761497437953949, 1.9651200771331787, 1.5893254712295857e-08, -0.761497437953949, 1.9651200771331787, 4.569557887634801e-08, -1.0647250413894653, 1.8281528949737549]"
479,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.070531964302063, 1.826606035232544, -7.351371067443324e-08, -0.7531322240829468, 1.916727066040039, -4.371138828673793e-08, -0.7531322240829468, 1.916727066040039, 7.549790126404332e-08, -1.070531964302063, 1.826606035232544]"
480,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0762919187545776, 1.824986219406128, -1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615, -1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615, 7.549790126404332e-08, -1.0762919187545776, 1.824986219406128]"
481,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0762919187545776, 1.824986219406128, -1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615, -1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615, 7.549790126404332e-08, -1.0762919187545776, 1.824986219406128]"
482,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0820046663284302, 1.823293685913086, -4.371138828673793e-08, -0.7470898628234863, 1.8389654159545898, 4.569557887634801e-08, -0.7470898628234863, 1.8389654159545898, 7.549790126404332e-08, -1.0820046663284302, 1.823293685913086]"
483,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0865404605865479, 1.8218871355056763, -7.351371067443324e-08, -0.7518052458763123, 1.8231675624847412, 4.569557887634801e-08, -0.7518052458763123, 1.8231675624847412, 7.549790126404332e-08, -1.0865404605865479, 1.8218871355056763]"
484,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.0926191806793213, 1.820433259010315, 1.5893254712295857e-08, -0.7610946893692017, 1.8211665153503418, -4.371138828673793e-08, -0.7610946893692017, 1.8211665153503418, 1.5893254712295857e-08, -1.0926191806793213, 1.820433259010315]"
485,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.111493706703186, 1.830044150352478, 1.5893254712295857e-08, -0.7684316635131836, 1.8229464292526245, -4.371138828673793e-08, -0.7684316635131836, 1.8229464292526245, -1.3909067675399456e-08, -1.111493706703186, 1.830044150352478]"
486,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.126177430152893, 1.842987060546875, 1.5893254712295857e-08, -0.7728237509727478, 1.823979377746582, -4.371138828673793e-08, -0.7728237509727478, 1.823979377746582, 4.569557887634801e-08, -1.126177430152893, 1.842987060546875]"
487,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.1483666896820068, 1.8659628629684448, 1.5893254712295857e-08, -0.7786678671836853, 1.8253159523010254, -4.371138828673793e-08, -0.7786678671836853, 1.8253159523010254, 4.569557887634801e-08, -1.1483666896820068, 1.8659628629684448]"
488,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.1483666896820068, 1.8659628629684448, 1.5893254712295857e-08, -0.7786678671836853, 1.8253159523010254, -4.371138828673793e-08, -0.7786678671836853, 1.8253159523010254, 4.569557887634801e-08, -1.1483666896820068, 1.8659628629684448]"
